13.3031205819812,796.331912322369
14.046357685150099,955.557199083348
14.730674890470098,796.557199083348
15.5536685682201,656.0450245374441
16.4226423927489,545.622233164268
17.340165246364002,483.249777963378
18.3089495332353,428.00738992493797
19.7300164219175,379.08
19.864549540282802,428.00738992493797
20.136374056147098,428.00738992493797
20.136374056147098,483.249777963378
20.4119181915917,545.622233164268
20.5511009954682,545.622233164268
20.8323202130117,483.249777963378
20.974369613331902,379.08
21.261380796451903,379.08
21.406355833376903,335.745713234535
21.5523194119932,297.365157632602
21.5523194119932,233.26484376348603
21.699278272872704,206.599322944798
21.847239202549602,182.98205401465
21.996209033832898,143.538269853339
22.1461946461231,99.7255684037016
22.2972029657289,78.2286308124079
22.4492409661875,61.3655933652905
22.602315668586602,48.1375681763421
22.7564341418887,42.6347529828587
22.9116035032574,33.4443654146218
23.0678309183861,29.621194259282003
23.225123601828898,20.5798107871972
23.3834888173338,16.1436073619922
23.5429338781784,12.663676131575501
23.7034661475069,11.216036126851801
24.0278220155715,11.216036126851801
24.3566163370038,9.93388215963434
24.522696865198597,8.79829679981602
24.858263004745396,7.7925251511643
25.3702415418967,7.7925251511643
25.7174053983185,8.79829679981602
26.2470787545239,9.93388215963434
26.6062411639624,12.663676131575501
26.9703183160114,16.1436073619922
27.3393774635188,20.5798107871972
27.7134867796139,23.236021684544998
28.477133287221,26.2350664594317
28.8668115405991,29.621194259282003
29.261822112354402,37.760988574464804
29.6622379694,48.1375681763421
30.479582413037697,61.3655933652905
31.107337136440098,88.32550409259319
32.1824577947092,99.7255684037016
33.2947363885728,88.32550409259319
35.394603443746504,78.2286308124079
36.867585637634605,69.2859751173183
38.401867474191704,61.3655933652905
40.,54.35062496699891
41.38246569104061,48.1375681763421
42.234775212593604,42.6347529828587
43.3985565457455,37.760988574464804
43.9924180676659,29.621194259282003
44.89848193237491,23.236021684544998
45.5128682837774,18.227242932835498
46.450247203657796,14.2981612533776
46.7669776346677,11.216036126851801
47.4069322950137,8.79829679981602
47.7301860773418,6.11276107927611
48.3833211860074,4.79508853516244
49.045393730397194,4.24694106853661
49.71652600949079,3.33146644587359
51.0864673582435,3.33146644587359
51.434810796637,2.95063199848779
52.1386396206944,3.33146644587359
53.2124823279249,3.76145472755319
54.3084418024562,5.41398472194225
55.4269735592278,7.7925251511643
56.5685424949238,9.93388215963434
58.127291498980796,12.663676131575501
59.7289919094289,14.2981612533776
61.7933239613095,14.2981612533776
63.9290027191062,12.663676131575501
66.1384940421462,11.216036126851801
68.4243490139052,9.93388215963434
70.3097853566967,8.79829679981602
72.7398070066982,7.7925251511643
74.7441560092762,6.90172764264987
77.3274367914914,6.11276107927611
80.,5.41398472194225
83.32928085204671,4.79508853516244
86.20927764797271,4.24694106853661
88.5847785844925,3.76145472755319
91.6464140130297,3.33146644587359
94.81386459002749,2.95063199848779
97.4264653480152,2.6133323963937
100.11105644992699,2.31459098170867
102.86962159327399,2.05
